frame_idx,track_id,similarity_score,is_target,bbox_x1,bbox_y1,bbox_x2,bbox_y2
110,101,0.3599,False,620,433,713,749
111,1,0.5591,False,124,423,234,746
111,2,0.5082,False,231,436,337,746
111,6,0.5068,False,351,424,470,739
111,34,0.467,False,687,342,845,869
111,52,0.4302,False,704,144,1135,1075
111,70,0.4235,False,461,489,517,647
111,81,0.6365,False,1550,352,1748,843
111,89,0.516,False,547,515,589,647
111,96,0.5176,False,1227,350,1359,805
111,103,0.6169,False,1838,390,1916,802
111,110,0.4681,False,1452,437,1543,634
111,104,0.4069,False,629,468,691,713
111,117,0.5322,False,1160,411,1253,781
111,101,0.3377,False,619,435,708,736
112,1,0.5601,False,125,424,234,745
112,2,0.5012,False,229,436,335,745
112,6,0.5104,False,350,423,468,738
112,34,0.4797,False,688,330,849,870
112,52,0.4236,False,699,150,1130,1075
112,70,0.4275,False,460,486,516,647
112,81,0.6307,False,1546,347,1745,843
112,89,0.5306,False,548,514,591,647
112,96,0.5075,False,1224,353,1357,800
112,103,0.6284,False,1835,392,1914,805
112,110,0.4655,False,1452,438,1543,634
112,104,0.4139,False,631,465,694,711
112,117,0.5524,False,1153,414,1246,779
112,101,0.3492,False,619,437,707,734
113,1,0.5633,False,127,425,235,744
113,2,0.518,False,227,435,332,743
113,6,0.5061,False,349,422,466,738
113,34,0.4559,False,677,325,837,871
113,52,0.4157,False,686,155,1115,1073
113,70,0.4279,False,459,485,515,647
113,81,0.612,False,1545,350,1742,843
113,89,0.5338,False,548,514,591,648
113,96,0.5217,False,1220,354,1354,798
113,103,0.6275,False,1833,395,1912,805
113,110,0.4691,False,1453,438,1543,634
113,117,0.5708,False,1152,415,1247,780
113,101,0.3658,False,621,434,710,736
114,1,0.5789,False,129,428,236,743
114,2,0.5294,False,227,434,330,742
114,6,0.5199,False,348,422,465,738
114,34,0.4279,False,680,332,837,870
114,52,0.4202,False,676,161,1103,1071
114,70,0.4554,False,459,484,513,646
114,81,0.6184,False,1543,355,1739,843
114,89,0.5298,False,547,512,591,648
114,96,0.5148,False,1215,354,1352,801
114,103,0.6163,False,1829,395,1910,801
114,110,0.4686,False,1453,438,1543,634
114,117,0.5749,False,1151,417,1245,781
114,101,0.3697,False,621,431,711,739
114,123,0.3589,False,501,506,535,642
115,1,0.5579,False,131,429,236,741
115,2,0.5147,False,226,434,328,741
115,6,0.5358,False,347,422,463,738
115,34,0.4496,False,674,283,845,871
115,52,0.4286,False,663,172,1087,1070
115,70,0.441,False,458,485,511,645
115,81,0.6142,False,1540,357,1736,842
115,89,0.5447,False,550,511,593,647
115,96,0.5251,False,1211,356,1351,802
115,103,0.6048,False,1827,395,1910,805
115,110,0.4594,False,1453,438,1542,634
115,117,0.6179,False,1121,414,1217,770
115,101,0.3656,False,625,424,721,755
115,123,0.3786,False,501,506,535,642
116,1,0.5637,False,132,430,237,739
116,2,0.4991,False,227,433,327,739
116,6,0.5395,False,347,421,463,736
116,52,0.4364,False,654,181,1077,1071
116,70,0.4388,False,458,485,510,645
116,81,0.6253,False,1536,359,1733,843
116,89,0.5209,False,549,509,594,648
116,96,0.5275,False,1208,357,1349,799
116,103,0.5902,False,1825,395,1911,807
116,110,0.4758,False,1452,438,1542,635
116,117,0.813,True,1104,416,1203,771
116,101,0.3692,False,627,420,726,760
116,123,0.3597,False,503,507,536,641
116,86,0.6566,False,1525,349,1677,832
117,1,0.5653,False,132,429,237,737
117,2,0.5041,False,228,433,326,737
117,6,0.5417,False,346,421,461,736
117,52,0.4311,False,642,183,1065,1072
117,70,0.4403,False,458,488,510,646
117,81,0.6342,False,1534,362,1732,844
117,89,0.5199,False,550,508,595,648
117,96,0.5242,False,1207,358,1348,795
117,103,0.604,False,1812,396,1901,807
117,110,0.4567,False,1449,438,1538,635
117,117,0.8584,True,1078,413,1180,770
117,101,0.367,False,628,408,730,762
117,123,0.3607,False,503,506,537,641
117,128,0.4949,False,1363,451,1444,727
117,86,0.6434,False,1515,350,1652,804
118,1,0.5594,False,133,428,237,737
118,2,0.509,False,228,434,326,737
118,6,0.5222,False,346,422,460,736
118,52,0.4308,False,636,184,1058,1073
118,70,0.4265,False,457,489,508,645
118,81,0.6219,False,1531,362,1731,844
118,89,0.5469,False,550,509,595,648
118,96,0.5282,False,1204,359,1347,799
118,103,0.5989,False,1806,397,1900,807
118,110,0.4374,False,1445,438,1534,636
118,117,0.8617,True,1071,406,1175,772
118,101,0.3659,False,633,403,735,763
118,123,0.3497,False,503,507,538,642
118,128,0.4736,False,1352,454,1433,726
118,86,0.6595,False,1515,358,1653,819
119,1,0.5775,False,133,427,237,736
119,2,0.5102,False,228,436,325,737
119,6,0.5206,False,347,428,459,736
119,52,0.4455,False,629,186,1048,1074
119,70,0.4455,False,457,492,507,644
119,81,0.6208,False,1577,378,1752,809
119,89,0.5443,False,549,510,595,648
119,96,0.5177,False,1200,360,1345,802
119,103,0.598,False,1799,395,1897,805
119,110,0.4412,False,1445,436,1533,635
119,117,0.8621,True,1067,404,1174,773
119,101,0.3935,False,635,401,737,766
119,123,0.357,False,504,507,539,641
119,128,0.4945,False,1349,452,1431,725
119,86,0.6456,False,1514,356,1657,836
120,1,0.5691,False,133,428,238,737
120,2,0.5133,False,229,437,324,738
120,6,0.5299,False,347,432,457,736
120,52,0.456,False,625,187,1039,1068
120,70,0.4769,False,457,495,507,646
120,81,0.5596,False,1598,385,1759,793
120,89,0.5326,False,550,512,596,647
120,96,0.5165,False,1199,361,1343,798
120,103,0.5839,False,1799,395,1900,805
120,110,0.4538,False,1446,436,1531,634
120,117,0.843,True,1062,398,1175,779
120,101,0.4323,False,638,408,738,768
120,123,0.3609,False,506,507,540,641
120,128,0.4722,False,1369,449,1452,724
120,86,0.6575,False,1512,356,1657,841
121,1,0.5607,False,134,429,238,737
121,2,0.5268,False,230,440,323,738
121,6,0.523,False,347,434,455,735
121,52,0.4545,False,624,189,1030,1060
121,70,0.5171,False,457,498,507,648
121,81,0.573,False,1604,390,1759,789
121,89,0.5248,False,552,512,598,647
121,96,0.5314,False,1198,366,1340,794
121,103,0.5701,False,1796,394,1902,805
121,110,0.4512,False,1447,435,1529,634
121,117,0.8297,True,1057,400,1173,782
121,101,0.451,False,645,457,733,771
121,123,0.3599,False,507,507,543,642
121,128,0.4836,False,1380,446,1464,724
121,86,0.6516,False,1505,357,1651,844
121,133,0.6663,False,1137,416,1221,770
122,1,0.5663,False,134,428,238,736
122,2,0.5148,False,232,445,322,736
122,6,0.5057,False,345,435,453,736
122,52,0.4593,False,621,188,1019,1052
122,70,0.4952,False,456,501,506,648
122,81,0.588,False,1602,394,1755,788
122,89,0.5233,False,551,513,597,647
122,96,0.5384,False,1196,367,1338,794
122,103,0.5697,False,1791,395,1899,802
122,110,0.4777,False,1440,432,1539,681
122,117,0.8258,True,1053,404,1172,785
122,123,0.3596,False,507,507,543,643
122,128,0.4869,False,1383,446,1468,724
122,86,0.6451,False,1496,358,1641,843
122,133,0.7392,True,1135,419,1220,773
123,1,0.566,False,134,428,238,735
123,2,0.5237,False,233,447,323,736
123,6,0.505,False,344,436,451,736
123,52,0.4532,False,618,190,1013,1056
123,70,0.4893,False,455,501,505,649
123,81,0.5821,False,1599,396,1750,786
123,89,0.5298,False,554,513,600,649
123,96,0.5336,False,1193,366,1337,797
123,103,0.5905,False,1788,395,1899,800
123,117,0.8333,True,1052,403,1174,787
123,123,0.3655,False,507,506,545,645
123,128,0.5131,False,1377,444,1465,725
123,86,0.6613,False,1490,360,1634,843
123,133,0.7953,True,1136,419,1220,772
123,138,0.376,False,982,372,1056,687
124,1,0.5602,False,135,433,237,735
124,2,0.5503,False,234,446,324,736
124,6,0.4992,False,345,434,451,735
124,52,0.4504,False,619,196,1008,1060
124,70,0.4883,False,454,501,504,648
124,81,0.595,False,1598,397,1749,786
124,89,0.5196,False,556,512,604,649
124,96,0.531,False,1191,366,1335,796
124,103,0.5714,False,1784,396,1898,796
124,117,0.8555,True,1057,401,1182,788
124,123,0.3575,False,510,505,548,644
124,128,0.4955,False,1382,442,1472,726
124,86,0.6523,False,1485,355,1629,833
124,138,0.3734,False,984,373,1060,693
125,1,0.5546,False,134,435,236,733
125,2,0.5333,False,234,444,325,736
125,6,0.4975,False,345,433,450,734
125,52,0.4516,False,622,201,1004,1061
125,70,0.4857,False,455,499,505,647
125,81,0.6002,False,1594,397,1746,785
125,89,0.5079,False,558,511,607,649
125,96,0.5319,False,1190,366,1335,796
125,103,0.5841,False,1775,394,1896,798
125,117,0.8477,True,1062,402,1189,787
125,123,0.374,False,511,505,549,644
125,128,0.4871,False,1385,443,1476,726
125,86,0.6496,False,1482,355,1626,831
125,138,0.3977,False,981,372,1062,712
126,1,0.5609,False,135,436,235,732
126,2,0.5253,False,236,444,327,736
126,6,0.5101,False,344,430,449,732
126,52,0.4709,False,624,204,998,1062
126,70,0.4858,False,454,497,504,646
126,81,0.5911,False,1601,398,1752,783
126,89,0.5246,False,560,512,609,649
126,96,0.5433,False,1187,368,1332,796
126,103,0.5781,False,1769,393,1895,797
126,117,0.829,True,1067,400,1196,787
126,123,0.347,False,513,504,552,644
126,128,0.4662,False,1380,449,1469,726
126,86,0.6545,False,1482,358,1628,831
126,138,0.4804,False,969,370,1078,827
127,1,0.5574,False,134,438,235,733
127,2,0.4935,False,236,445,327,737
127,6,0.4923,False,343,428,449,731
127,52,0.4804,False,618,207,986,1063
127,70,0.4735,False,452,495,501,645
127,81,0.5928,False,1608,398,1755,778
127,89,0.5205,False,560,512,610,649
127,96,0.5354,False,1185,367,1331,797
127,103,0.5917,False,1765,395,1894,796
127,117,0.8339,True,1073,400,1202,786
127,123,0.3519,False,514,504,554,646
127,128,0.5079,False,1386,446,1477,725
127,86,0.6579,False,1479,357,1627,828
127,138,0.4927,False,964,370,1084,867
128,1,0.557,False,132,441,231,732
128,2,0.5146,False,235,442,327,734
128,6,0.5069,False,343,427,449,729
128,52,0.4696,False,612,214,974,1062
128,70,0.4374,False,451,497,498,642
128,81,0.5924,False,1611,395,1756,774
128,89,0.5156,False,560,512,610,650
128,96,0.5236,False,1182,365,1329,797
128,103,0.6099,False,1760,399,1892,796
128,117,0.8304,True,1074,398,1204,786
128,123,0.3525,False,516,502,556,644
128,128,0.5011,False,1386,447,1478,725
128,86,0.6502,False,1476,363,1623,825
128,138,0.5111,False,965,367,1090,881
129,1,0.5459,False,131,444,228,730
129,2,0.515,False,236,440,328,734
129,6,0.4993,False,343,426,449,729
129,52,0.4635,False,605,223,960,1062
129,70,0.4176,False,450,496,497,643
129,81,0.5893,False,1610,393,1754,772
129,89,0.5091,False,560,511,612,650
129,96,0.5309,False,1176,362,1325,796
129,103,0.6245,False,1752,409,1883,796
129,117,0.8688,True,1084,394,1213,790
129,123,0.354,False,517,503,557,645
129,128,0.4777,False,1388,447,1480,724
129,86,0.648,False,1471,363,1620,825
129,138,0.5145,False,970,364,1099,889
129,146,0.6589,False,1456,368,1580,818
130,1,0.5312,False,130,444,227,731
130,2,0.5083,False,236,439,328,732
130,6,0.508,False,344,425,450,730
130,52,0.4619,False,601,232,950,1060
130,70,0.4428,False,449,495,496,644
130,81,0.606,False,1611,391,1755,772
130,89,0.514,False,565,514,615,650
130,96,0.5351,False,1172,363,1318,794
130,103,0.6548,False,1748,413,1878,796
130,117,0.8642,True,1090,388,1218,788
130,123,0.3554,False,518,503,558,646
130,128,0.4969,False,1386,453,1475,723
130,86,0.6492,False,1463,363,1614,823
130,138,0.5364,False,975,361,1108,893
130,146,0.6626,False,1445,364,1569,815
131,1,0.5297,False,128,445,224,730
131,2,0.5217,False,237,438,330,731
131,6,0.5041,False,344,425,450,730
131,52,0.4578,False,602,238,945,1054
131,70,0.4749,False,448,494,496,644
131,81,0.5791,False,1610,393,1753,773
131,89,0.5167,False,567,514,616,651
131,96,0.5359,False,1170,365,1314,792
131,103,0.6473,False,1744,414,1874,796
131,117,0.8396,True,1095,382,1222,790
131,123,0.3429,False,518,502,559,644
131,128,0.4794,False,1386,456,1474,721
131,86,0.6535,False,1455,365,1608,823
131,138,0.5326,False,974,364,1110,891
131,146,0.6217,False,1439,377,1560,816
131,149,0.4794,False,1345,429,1404,656
132,1,0.5229,False,127,442,223,729
132,2,0.5281,False,238,438,331,729
132,6,0.5083,False,344,425,450,730
132,52,0.4541,False,601,244,936,1046
132,70,0.4603,False,447,494,495,643
132,81,0.5879,False,1608,394,1751,775
132,89,0.5397,False,569,515,617,651
132,96,0.5405,False,1167,368,1310,792
132,103,0.658,False,1741,413,1872,794
132,117,0.8103,True,1094,384,1219,791
132,123,0.3488,False,519,502,560,644
132,128,0.4998,False,1384,451,1473,720
132,86,0.658,False,1450,367,1604,823
132,138,0.5425,False,975,360,1115,887
132,149,0.4954,False,1346,427,1404,652
133,1,0.527,False,126,442,222,728
133,2,0.49,False,239,437,333,729
133,6,0.5083,False,345,427,449,728
133,52,0.4592,False,599,255,926,1040
133,70,0.4708,False,447,495,494,642
133,81,0.5946,False,1608,395,1749,775
133,89,0.5223,False,567,513,616,650
133,96,0.5369,False,1163,369,1305,794
133,103,0.6684,False,1737,414,1870,793
133,117,0.7524,True,1095,368,1222,791
133,123,0.3536,False,520,501,562,644
133,128,0.5215,False,1385,460,1470,721
133,86,0.6539,False,1446,369,1601,822
133,138,0.5397,False,976,357,1120,885
133,149,0.4997,False,1344,429,1406,670
133,153,0.5604,False,1879,463,1919,778
134,1,0.56,False,127,443,222,726
134,2,0.5076,False,240,438,335,728
134,6,0.4983,False,346,431,449,727
134,52,0.4666,False,593,248,918,1038
134,70,0.4878,False,448,494,495,640
134,81,0.6164,False,1610,394,1750,774
134,89,0.5203,False,569,509,619,649
134,96,0.5473,False,1158,370,1299,794
134,103,0.6692,False,1732,412,1865,790
134,123,0.3471,False,522,501,564,645
134,128,0.542,False,1384,460,1467,722
134,86,0.6507,False,1444,372,1599,822
134,138,0.5333,False,986,357,1133,884
134,149,0.4942,False,1345,430,1409,678
134,153,0.5706,False,1878,462,1918,777
134,154,0.3807,False,851,310,978,733
135,1,0.5229,False,123,442,219,727
135,2,0.5129,False,242,441,336,728
135,6,0.5135,False,345,434,448,727
135,52,0.4934,False,573,245,891,1021
135,70,0.4948,False,449,500,495,640
135,81,0.594,False,1611,398,1749,773
135,96,0.5417,False,1154,373,1295,794
135,103,0.6343,False,1729,407,1864,787
135,123,0.3375,False,524,501,566,643
135,128,0.5189,False,1381,449,1464,721
135,86,0.6635,False,1441,374,1595,822
135,138,0.5271,False,1005,352,1158,885
135,149,0.4935,False,1347,431,1410,674
135,153,0.6019,False,1875,468,1916,791
135,154,0.4139,False,852,306,985,745
135,105,0.447,False,491,516,527,638
136,1,0.5257,False,122,444,218,727
136,2,0.5009,False,242,443,337,727
136,6,0.519,False,345,438,446,727
136,52,0.5118,False,562,243,874,1001
136,70,0.4899,False,448,502,492,637
136,81,0.6062,False,1615,401,1751,772
136,96,0.5275,False,1151,375,1292,795
136,103,0.6122,False,1727,412,1860,784
136,123,0.354,False,524,494,572,653
136,128,0.502,False,1382,443,1463,719
136,86,0.6432,False,1437,378,1590,821
136,138,0.5466,False,1023,333,1185,888
136,149,0.4883,False,1348,429,1409,661
136,153,0.6152,False,1875,470,1917,802
136,154,0.4164,False,853,306,989,753
136,105,0.436,False,489,519,526,635
137,1,0.5293,False,122,445,218,725
137,2,0.4856,False,242,443,337,726
137,6,0.5105,False,343,440,445,728
137,52,0.4898,False,552,244,861,995
137,70,0.4606,False,448,504,492,638
137,81,0.6042,False,1619,406,1752,771
137,96,0.5377,False,1149,375,1289,792
137,103,0.5952,False,1723,416,1858,786
137,123,0.4345,False,525,496,572,654
137,86,0.6354,False,1436,379,1588,819
137,138,0.5094,False,1031,325,1199,890
137,149,0.4974,False,1348,429,1408,655
137,153,0.6393,False,1867,469,1913,825
137,154,0.4162,False,836,307,1009,878
137,105,0.4334,False,489,519,527,633
138,1,0.5299,False,122,446,218,725
138,2,0.5079,False,242,446,337,726
138,6,0.5103,False,343,442,444,728
138,52,0.4941,False,538,243,851,993
138,70,0.4549,False,448,505,492,639
138,81,0.6097,False,1626,409,1759,771
138,96,0.5533,False,1149,376,1288,791
138,103,0.5865,False,1722,414,1857,783
138,86,0.6483,False,1434,379,1585,814
138,138,0.5314,False,1035,344,1203,891
138,149,0.5047,False,1347,429,1407,652
138,153,0.6392,False,1862,460,1912,833
138,154,0.4269,False,835,308,1017,909
138,105,0.458,False,490,517,529,634
139,1,0.5096,False,122,446,218,724
139,2,0.5164,False,240,447,335,725
139,6,0.5156,False,343,444,444,727
139,52,0.4696,False,529,246,844,993
139,70,0.4785,False,446,504,491,641
139,81,0.6195,False,1629,409,1762,769
139,96,0.5298,False,1152,376,1287,787
139,103,0.5902,False,1720,418,1855,783
139,86,0.6476,False,1432,377,1581,809
139,138,0.5153,False,1035,347,1207,893
139,149,0.5049,False,1347,429,1407,652
139,153,0.6514,False,1858,445,1910,836
139,154,0.4395,False,833,304,1023,929
139,105,0.4711,False,486,516,527,636
140,1,0.514,False,121,443,219,725
140,2,0.5141,False,240,450,334,726
140,6,0.5103,False,343,445,443,726
140,52,0.4736,False,520,247,838,992
140,70,0.4888,False,446,506,492,640
140,81,0.6047,False,1637,413,1768,769
140,96,0.5664,False,1153,370,1287,782
140,103,0.5765,False,1717,419,1852,785
140,86,0.6346,False,1431,378,1577,803
140,138,0.5191,False,1037,350,1213,894
140,149,0.4914,False,1346,429,1406,650
140,153,0.6315,False,1853,431,1908,834
140,154,0.4463,False,834,304,1027,937
141,1,0.5171,False,121,444,219,725
141,2,0.5126,False,239,453,333,726
141,6,0.4997,False,342,446,443,726
141,52,0.4763,False,513,247,834,992
141,70,0.4453,False,447,505,492,640
141,81,0.5848,False,1646,421,1777,773
141,96,0.5499,False,1158,370,1288,780
141,103,0.5719,False,1717,423,1850,784
141,86,0.6243,False,1429,379,1575,802
141,138,0.5291,False,1040,351,1219,895
141,149,0.4858,False,1346,428,1406,650
141,153,0.613,False,1848,420,1907,832
141,154,0.4635,False,838,306,1033,947
142,1,0.5368,False,121,444,218,725
142,2,0.5175,False,238,454,332,726
142,6,0.4995,False,342,447,442,727
142,52,0.4761,False,505,249,829,996
142,70,0.4473,False,447,505,493,641
142,81,0.564,False,1651,421,1776,757
142,96,0.5546,False,1170,376,1294,778
142,103,0.5805,False,1715,422,1846,781
142,86,0.6373,False,1429,378,1575,801
142,138,0.5409,False,1043,351,1226,896
142,149,0.4877,False,1346,428,1407,650
142,153,0.5958,False,1844,406,1907,832
142,154,0.4767,False,843,303,1041,949
143,1,0.5272,False,123,449,218,723
143,2,0.5197,False,237,455,331,725
143,6,0.498,False,341,447,442,726
143,52,0.4688,False,498,252,822,995
143,70,0.438,False,447,505,493,640
143,81,0.5795,False,1653,422,1777,756
143,96,0.5731,False,1178,374,1299,776
143,103,0.5826,False,1706,421,1838,779
143,86,0.6523,False,1429,377,1576,801
143,138,0.5501,False,1053,349,1243,898
143,149,0.4878,False,1346,428,1407,650
143,153,0.6175,False,1839,397,1905,833
143,154,0.4849,False,848,299,1046,945
144,1,0.5406,False,125,450,219,723
144,2,0.4985,False,237,455,330,726
144,6,0.4991,False,341,446,441,724
144,52,0.456,False,495,257,819,995
144,70,0.4221,False,444,504,492,641
144,81,0.5841,False,1653,422,1776,757
144,96,0.5583,False,1186,371,1304,775
144,103,0.5976,False,1703,420,1835,781
144,86,0.6299,False,1425,376,1572,801
144,138,0.5361,False,1059,346,1252,899
144,149,0.469,False,1345,428,1406,650
144,153,0.6072,False,1833,400,1903,836
144,154,0.4892,False,854,295,1053,947
145,1,0.5502,False,125,452,220,724
145,2,0.5061,False,235,455,329,726
145,6,0.4978,False,341,445,441,722
145,52,0.4459,False,493,260,816,993
145,70,0.4146,False,443,504,492,641
145,81,0.5735,False,1657,427,1777,752
145,96,0.5992,False,1199,390,1308,772
145,103,0.5888,False,1701,420,1833,778
145,86,0.6289,False,1421,374,1568,802
145,138,0.5745,False,1068,345,1262,899
145,149,0.4751,False,1344,429,1405,651
145,153,0.5807,False,1827,399,1901,836
145,154,0.491,False,859,292,1058,949
146,1,0.562,False,126,452,220,726
146,2,0.5111,False,234,454,328,725
146,6,0.4959,False,341,443,441,721
146,52,0.4408,False,490,266,812,991
146,70,0.4082,False,442,501,491,641
146,81,0.5759,False,1661,419,1787,764
146,96,0.6777,False,1212,419,1309,766
146,103,0.608,False,1700,418,1832,780
146,86,0.6181,False,1419,374,1565,800
146,138,0.5677,False,1076,341,1270,898
146,149,0.4753,False,1344,428,1405,651
146,153,0.5023,False,1821,399,1899,837
146,154,0.4853,False,865,289,1065,951
147,1,0.5484,False,125,452,220,726
147,2,0.5079,False,233,454,326,723
147,6,0.498,False,341,443,441,721
147,52,0.4415,False,488,272,807,989
147,70,0.4283,False,442,499,490,640
147,81,0.5747,False,1669,415,1798,774
147,96,0.7465,True,1220,419,1315,766
147,103,0.6011,False,1698,417,1830,780
147,86,0.6174,False,1418,375,1563,798
147,138,0.5676,False,1090,338,1286,897
147,149,0.4756,False,1343,429,1403,651
147,153,0.5502,False,1816,400,1897,833
147,154,0.4686,False,874,284,1077,951
148,1,0.513,False,125,452,219,725
148,2,0.4893,False,234,452,326,721
148,6,0.4856,False,342,440,442,719
148,52,0.435,False,488,276,804,987
148,70,0.4276,False,444,497,494,640
148,81,0.5837,False,1684,414,1811,775
148,96,0.7229,True,1226,395,1326,766
148,103,0.6141,False,1701,419,1835,792
148,86,0.6209,False,1417,376,1561,799
148,138,0.6027,False,1108,333,1303,898
148,149,0.4887,False,1343,430,1404,653
148,153,0.6023,False,1807,399,1893,833
148,154,0.4831,False,880,279,1083,949
148,170,0.4565,False,789,450,883,745
149,1,0.527,False,126,452,219,722
149,2,0.4959,False,234,451,326,721
149,6,0.4894,False,341,438,441,718
149,52,0.4334,False,485,278,800,985
149,70,0.4174,False,444,496,494,640
149,81,0.6137,False,1693,415,1817,777
149,96,0.6725,False,1229,368,1335,762
149,103,0.609,False,1704,419,1841,808
149,86,0.6237,False,1417,378,1559,799
149,138,0.5874,False,1115,333,1313,901
149,149,0.4864,False,1344,430,1404,652
149,153,0.6002,False,1816,398,1904,828
149,154,0.4993,False,887,277,1089,948
149,170,0.4593,False,787,449,882,749
150,1,0.5198,False,127,453,219,719
150,2,0.4958,False,235,452,326,719
150,6,0.4857,False,340,437,439,717
150,52,0.4487,False,485,278,798,980
150,70,0.4729,False,444,498,492,637
150,81,0.601,False,1696,413,1817,768
150,96,0.6902,False,1240,399,1338,760
150,103,0.5981,False,1707,422,1839,807
150,86,0.6198,False,1417,380,1559,799
150,138,0.5849,False,1123,334,1324,907
150,149,0.471,False,1344,429,1404,651
150,153,0.6007,False,1789,403,1885,827
150,154,0.5002,False,892,275,1093,945
150,170,0.4356,False,784,448,881,754
150,173,0.4178,False,1557,457,1613,565
151,1,0.5368,False,127,452,219,718
151,2,0.4965,False,237,452,327,716
151,6,0.4928,False,337,436,436,717
151,52,0.4523,False,486,278,795,974
151,70,0.4925,False,446,502,494,639
151,81,0.5711,False,1696,415,1817,779
151,96,0.6804,False,1250,407,1344,759
151,103,0.5985,False,1733,417,1876,821
151,86,0.6256,False,1417,382,1558,799
151,138,0.5776,False,1128,334,1333,916
151,149,0.4783,False,1343,429,1403,651
151,153,0.573,False,1796,408,1894,826
151,154,0.4874,False,900,273,1101,945
151,170,0.4596,False,784,448,880,751
151,173,0.4303,False,1559,458,1615,564
151,175,0.493,False,1612,440,1700,691
152,1,0.5176,False,128,452,219,717
152,2,0.4786,False,238,453,327,715
152,6,0.4912,False,335,437,434,717
152,52,0.4617,False,490,278,792,958
152,70,0.4453,False,447,508,493,640
152,81,0.5576,False,1692,424,1809,785
152,96,0.6977,False,1255,424,1345,761
152,103,0.586,False,1737,418,1887,825
152,86,0.62,False,1418,383,1559,798
152,138,0.5645,False,1138,334,1340,913
152,149,0.4757,False,1344,430,1404,650
152,154,0.5062,False,910,270,1114,947
152,170,0.4509,False,782,447,880,757
152,173,0.4419,False,1565,456,1623,564
152,175,0.4892,False,1613,440,1701,690
153,1,0.5221,False,128,451,220,717
153,2,0.493,False,239,453,327,716
153,6,0.4943,False,333,439,432,717
153,52,0.4785,False,495,278,789,942
153,70,0.4279,False,446,510,492,640
153,81,0.53,False,1695,428,1814,800
153,96,0.6935,False,1260,422,1348,762
153,103,0.6133,False,1735,420,1891,826
153,86,0.6181,False,1418,383,1558,797
153,138,0.5532,False,1141,336,1342,912
153,149,0.4719,False,1344,430,1404,649
153,154,0.5227,False,923,267,1131,949
153,170,0.451,False,780,444,879,760
153,173,0.5111,False,1573,455,1631,563
153,175,0.5046,False,1615,440,1703,690
153,117,0.5522,False,1086,392,1196,771
154,1,0.5199,False,129,451,221,718
154,2,0.4885,False,239,454,326,715
154,6,0.491,False,332,441,430,716
154,52,0.4728,False,499,278,787,930
154,70,0.4463,False,445,511,491,638
154,81,0.541,False,1699,430,1819,806
154,96,0.6641,False,1265,402,1355,761
154,103,0.5768,False,1733,426,1892,827
154,86,0.6119,False,1417,382,1558,796
154,138,0.544,False,1148,337,1349,913
154,149,0.4842,False,1343,430,1404,651
154,154,0.5104,False,939,267,1152,949
154,170,0.4685,False,778,440,879,764
154,173,0.4811,False,1581,456,1640,565
154,175,0.5078,False,1617,440,1705,689
154,117,0.5998,False,1085,391,1191,768
155,1,0.5248,False,129,451,221,717
155,2,0.5016,False,240,455,327,715
155,6,0.4895,False,332,441,430,716
155,52,0.4689,False,501,280,785,927
155,70,0.4633,False,444,512,488,636
155,96,0.6358,False,1266,372,1361,760
155,103,0.5755,False,1730,423,1894,826
155,86,0.6199,False,1417,382,1558,795
155,138,0.5692,False,1153,338,1355,921
155,149,0.4812,False,1345,428,1407,651
155,154,0.4902,False,950,271,1167,949
155,170,0.4456,False,778,441,879,765
155,173,0.4824,False,1583,455,1642,564
155,175,0.5102,False,1617,438,1705,690
155,117,0.6176,False,1082,388,1189,778
156,1,0.5437,False,129,451,222,716
156,2,0.5049,False,242,456,328,716
156,6,0.4838,False,331,442,429,717
156,52,0.4747,False,503,282,784,927
156,70,0.4726,False,443,509,488,638
156,103,0.5492,False,1721,426,1883,820
156,86,0.6364,False,1418,382,1557,791
156,138,0.5635,False,1156,338,1358,924
156,149,0.4911,False,1346,426,1409,650
156,154,0.5062,False,956,273,1179,956
156,170,0.4653,False,781,440,881,766
156,175,0.5203,False,1611,440,1698,691
156,117,0.6172,False,1087,383,1195,777
157,1,0.549,False,131,452,222,714
157,2,0.5036,False,243,459,328,716
157,6,0.4806,False,330,444,427,717
157,52,0.4706,False,505,284,784,929
157,70,0.4812,False,442,508,487,639
157,103,0.5776,False,1717,423,1880,817
157,86,0.6296,False,1418,382,1556,789
157,138,0.5418,False,1159,338,1362,927
157,149,0.4735,False,1342,428,1406,651
157,154,0.5013,False,957,273,1185,962
157,170,0.4582,False,783,433,884,767
157,175,0.4769,False,1602,443,1689,687
157,105,0.3868,False,481,518,521,634
158,1,0.5468,False,131,454,222,713
158,2,0.4987,False,243,460,329,714
158,6,0.4743,False,329,446,424,718
158,52,0.4701,False,509,287,783,928
158,70,0.4975,False,441,507,487,640
158,103,0.5934,False,1714,421,1878,814
158,86,0.6242,False,1417,382,1555,789
158,138,0.5286,False,1163,336,1366,929
158,154,0.4755,False,958,271,1191,967
158,170,0.4478,False,786,431,887,767
158,175,0.4747,False,1601,443,1689,689
158,186,0.4673,False,742,388,820,775
158,187,0.544,False,1883,463,1917,773
158,105,0.4218,False,481,515,521,634
158,117,0.605,False,1098,386,1200,763
159,1,0.5523,False,133,456,222,712
159,2,0.5112,False,244,460,329,715
159,6,0.433,False,328,449,421,717
159,52,0.4696,False,513,290,783,930
159,70,0.4987,False,442,508,488,641
