timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536991.735323,4,0.7453,0.7603,True,200,11,405,305
1786536991.735323,5,0.8335,0.8233,True,1,8,546,474
1786536991.837277,4,0.7491,0.757,True,208,11,404,299
1786536991.837277,5,0.8081,0.8188,True,0,2,530,473
1786536992.0673273,4,0.7252,0.7474,True,246,11,404,298
1786536992.0673273,5,0.7884,0.8097,True,0,3,538,474
1786536992.1780815,5,0.8093,0.8095,True,1,3,530,472
1786536992.2900603,5,0.7954,0.8053,True,1,3,521,472
1786536992.4051578,5,0.7985,0.8033,True,1,6,516,473
1786536992.4990284,5,0.8016,0.8028,True,1,3,516,473
1786536992.5930867,5,0.7803,0.796,True,0,3,520,474
1786536992.6890812,5,0.7974,0.7964,True,0,3,520,474
1786536992.7868657,5,0.8109,0.8008,True,0,3,516,474
1786536992.9669108,5,0.8003,0.8006,True,0,3,521,474
1786536993.0743225,5,0.8151,0.805,True,0,3,516,474
1786536993.234346,5,0.8036,0.8046,True,0,3,521,474
1786536993.331167,5,0.8037,0.8043,True,0,3,522,473
1786536993.4426355,5,0.806,0.8048,True,0,3,528,473
1786536993.5387821,5,0.8128,0.8072,True,0,4,524,473
1786536993.6346898,5,0.8258,0.8128,True,1,5,515,473
1786536993.726131,5,0.8017,0.8095,True,1,4,518,473
1786536993.827192,5,0.8174,0.8118,True,1,5,518,473
1786536993.9384563,5,0.8136,0.8124,True,0,5,520,473
1786536994.0334213,5,0.8103,0.8117,True,1,5,521,472
1786536994.1304421,5,0.8082,0.8107,True,0,4,531,474
1786536994.2278001,5,0.8114,0.8109,True,0,4,531,474
1786536994.4172244,5,0.8088,0.8103,True,1,2,530,473
1786536994.5110428,5,0.8094,0.81,True,0,3,526,473
1786536994.6071951,5,0.808,0.8094,True,1,0,530,473
1786536994.7070298,5,0.8023,0.8073,True,1,1,531,473
1786536994.8029454,5,0.8084,0.8076,True,1,0,531,473
1786536994.898203,5,0.8092,0.8081,True,1,0,533,473
1786536994.898203,7,0.7661,0.7661,True,272,6,448,347
1786536994.9956026,5,0.808,0.808,True,2,1,532,473
1786536994.9956026,7,0.7753,0.7689,True,273,6,441,341
1786536995.0892136,5,0.807,0.8077,True,1,4,537,474
1786536995.0892136,7,0.7774,0.7714,True,275,7,433,328
1786536995.1873405,5,0.8038,0.8065,True,0,4,531,473
1786536995.1873405,7,0.7379,0.7614,True,277,6,422,319
1786536995.2972128,5,0.8053,0.8062,True,1,4,527,473
1786536995.3916352,5,0.8052,0.8059,True,1,3,521,472
1786536995.5537033,5,0.8033,0.8051,True,1,3,518,474
1786536995.6502938,5,0.7912,0.8009,True,1,3,523,474
1786536995.7430692,5,0.8071,0.8028,True,0,3,518,473
1786536995.8442016,5,0.8111,0.8053,True,0,3,520,473
1786536995.9378595,5,0.8196,0.8096,True,1,3,524,473
1786536996.034038,5,0.8183,0.8122,True,2,3,526,472
1786536996.1305556,5,0.7998,0.8085,True,1,1,531,473
1786536996.2270176,5,0.7969,0.805,True,0,1,530,474
1786536996.3210618,5,0.8052,0.8051,True,0,2,533,474
1786536996.413208,5,0.8152,0.8081,True,0,2,546,474
1786536996.5145297,5,0.796,0.8045,True,0,2,549,474
1786536996.7043133,5,0.8067,0.8051,True,1,2,554,473
1786536996.798951,5,0.8105,0.8067,True,0,1,555,473
1786536996.896206,5,0.8143,0.809,True,0,1,558,473
1786536996.9955797,5,0.8149,0.8108,True,9,1,543,473
1786536997.1071997,5,0.822,0.8141,True,3,2,545,473
1786536997.2021613,5,0.8125,0.8137,True,16,0,552,473
1786536997.3151174,5,0.8118,0.8131,True,22,2,551,473
1786536997.4092283,5,0.8138,0.8133,True,20,3,553,473
1786536997.5068731,5,0.8104,0.8125,True,17,3,556,473
1786536997.602963,5,0.8266,0.8167,True,24,3,557,473
1786536997.807868,5,0.8077,0.814,True,10,4,566,474
1786536997.921769,5,0.7987,0.8094,True,10,2,558,473
1786536998.0282633,5,0.7985,0.8062,True,4,1,555,476
1786536998.1304066,5,0.7973,0.8035,True,0,2,552,477
1786536998.2293794,5,0.8069,0.8045,True,0,3,551,476
1786536998.3381102,5,0.8037,0.8043,True,0,1,546,476
1786536998.4349785,5,0.8062,0.8048,True,0,2,537,475
1786536998.5298612,5,0.8039,0.8046,True,0,3,527,475
1786536998.6259143,5,0.801,0.8035,True,1,2,520,475
1786536998.723207,5,0.7998,0.8024,True,1,3,512,475
1786536998.9133708,5,0.7925,0.7994,True,1,1,462,473
1786536999.0113444,5,0.8103,0.8027,True,0,0,415,475
1786536999.1730378,5,0.7991,0.8016,True,0,5,335,474
1786536999.2828662,5,0.7843,0.7964,True,0,7,296,474
1786536999.3789597,5,0.7869,0.7936,True,0,6,272,473
1786536999.491402,5,0.7983,0.795,True,0,4,248,474
1786536999.491402,9,0.7785,0.7785,True,125,0,472,473
