timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536909.0891106,1,0.8317,0.8229,True,241,21,532,474
1786536909.0891106,4,0.7708,0.7738,True,120,203,285,474
1786536909.2021127,1,0.8326,0.8258,True,238,22,530,476
1786536909.2021127,4,0.7715,0.7731,True,120,203,284,474
1786536909.314433,1,0.8319,0.8276,True,236,22,527,475
1786536909.314433,4,0.7743,0.7735,True,120,203,282,474
1786536909.4262636,1,0.837,0.8305,True,233,22,525,475
1786536909.4262636,4,0.7606,0.7696,True,120,204,277,475
1786536909.538665,1,0.828,0.8297,True,232,20,524,475
1786536909.538665,4,0.755,0.7652,True,121,205,273,474
1786536909.6489415,1,0.836,0.8316,True,231,20,523,475
1786536909.6489415,4,0.7366,0.7566,True,120,205,272,474
1786536909.761478,1,0.8386,0.8337,True,229,19,518,475
1786536909.761478,4,0.7465,0.7536,True,121,206,271,474
1786536909.8751163,1,0.8393,0.8354,True,226,18,516,475
1786536909.8751163,4,0.7349,0.748,True,121,206,267,474
1786536910.097867,1,0.831,0.834,True,220,16,507,476
1786536910.097867,4,0.7396,0.7455,True,120,206,264,474
1786536910.209311,1,0.8353,0.8344,True,219,16,507,476
1786536910.209311,4,0.7295,0.7407,True,121,205,263,474
1786536910.3221004,1,0.8391,0.8358,True,220,16,507,476
1786536910.3221004,4,0.7401,0.7405,True,120,206,262,475
1786536910.4335208,1,0.8379,0.8364,True,221,16,510,476
1786536910.4335208,4,0.7249,0.7358,True,121,206,264,474
1786536910.5454524,1,0.8338,0.8357,True,224,17,512,475
1786536910.5454524,4,0.7424,0.7378,True,121,205,268,474
1786536910.6571977,1,0.8433,0.8379,True,225,18,522,476
1786536910.6571977,4,0.7596,0.7443,True,120,205,274,475
1786536910.7704458,1,0.8379,0.8379,True,236,19,534,477
1786536910.7704458,4,0.7756,0.7537,True,121,202,288,475
1786536910.882227,1,0.8307,0.8358,True,253,21,543,476
1786536910.882227,4,0.7746,0.76,True,120,201,300,475
1786536910.9938939,1,0.8134,0.8291,True,268,22,559,475
1786536910.9938939,4,0.7812,0.7663,True,122,201,309,475
1786536911.162799,1,0.8413,0.8327,True,274,22,569,474
1786536911.162799,4,0.7832,0.7714,True,123,200,314,475
1786536911.2818077,1,0.8333,0.8329,True,277,23,556,474
1786536911.2818077,4,0.7565,0.7669,True,121,201,317,473
1786536911.3869157,1,0.8286,0.8316,True,277,23,556,473
1786536911.3869157,4,0.7553,0.7634,True,121,201,319,474
1786536911.3869157,5,0.7009,0.7009,True,546,72,640,476
1786536911.5689201,1,0.8136,0.8262,True,280,25,555,473
1786536911.5689201,4,0.7547,0.7608,True,120,201,317,473
1786536911.5689201,5,0.7482,0.7151,True,528,65,639,473
1786536911.9195364,1,0.8275,0.8266,True,278,27,532,474
1786536911.9195364,4,0.7773,0.7658,True,123,201,315,473
1786536911.9195364,5,0.7533,0.7265,True,497,55,639,474
1786536912.0343118,1,0.8391,0.8303,True,275,29,525,475
1786536912.0343118,4,0.7633,0.765,True,122,201,315,474
1786536912.0343118,5,0.7586,0.7361,True,490,54,639,475
1786536912.1609893,1,0.847,0.8353,True,278,29,524,475
1786536912.1609893,4,0.7595,0.7634,True,120,201,317,474
1786536912.1609893,5,0.7942,0.7536,True,479,52,639,475
1786536912.3368773,1,0.8344,0.835,True,282,29,524,476
1786536912.3368773,4,0.7695,0.7652,True,121,201,319,474
1786536912.3368773,5,0.7773,0.7607,True,457,50,637,472
1786536912.4517293,1,0.8423,0.8372,True,283,29,520,476
1786536912.4517293,4,0.7609,0.7639,True,122,201,320,474
1786536912.4517293,5,0.7,0.7425,True,451,48,598,472
1786536912.5782743,1,0.835,0.8366,True,298,31,521,473
1786536912.5782743,4,0.6698,0.7357,True,70,201,321,474
1786536912.5782743,5,0.7155,0.7344,True,437,49,578,472
1786536912.7052274,1,0.8049,0.8271,True,283,29,520,474
1786536912.7052274,4,0.624,0.7022,True,90,198,336,473
1786536912.7052274,5,0.7299,0.733,True,435,48,577,473
1786536912.8334422,1,0.7738,0.8111,True,293,27,520,474
1786536912.8334422,5,0.733,0.733,True,432,47,572,472
1786536912.9617372,1,0.6931,0.7757,True,304,28,517,474
1786536912.9617372,5,0.7255,0.7308,True,429,51,561,471
1786536913.0897276,1,0.6713,0.7444,True,302,29,519,473
1786536913.0897276,5,0.7384,0.7331,True,428,42,556,473
1786536913.2171988,1,0.6595,0.7189,True,304,29,522,473
1786536913.3938975,1,0.6936,0.7113,True,296,27,527,473
1786536913.5213869,1,0.7317,0.7174,True,284,23,542,475
1786536913.6349802,1,0.7302,0.7213,True,294,25,544,475
1786536913.7457216,1,0.6999,0.7149,True,304,25,541,475
1786536913.8624465,1,0.7087,0.713,True,313,26,541,475
1786536913.9867606,1,0.7219,0.7157,True,317,25,544,474
1786536913.9867606,4,0.6761,0.6761,True,122,213,317,474
1786536914.1142194,1,0.7033,0.712,True,344,24,551,474
1786536914.24167,1,0.6335,0.6884,True,344,27,552,475
1786536914.3702943,1,0.6324,0.6716,True,326,24,553,474
1786536914.5301552,1,0.5391,0.6318,True,337,18,548,471
1786536914.5301552,5,0.3965,0.3965,True,377,16,497,480
1786536914.6582599,1,0.5939,0.6205,True,340,15,540,473
1786536914.7852952,1,0.6581,0.6318,True,267,18,526,470
1786536914.9291778,1,0.7905,0.6794,True,215,11,497,473
1786536915.0749247,1,0.7861,0.7114,True,166,8,437,475
1786536915.2156415,1,0.8268,0.746,True,129,4,418,474
1786536915.3458283,1,0.8279,0.7706,True,112,2,396,475
1786536915.457921,1,0.8229,0.7863,True,106,0,386,476
1786536915.634139,1,0.801,0.7907,True,95,0,376,476
1786536915.634139,7,0.6263,0.6263,True,330,45,540,479
1786536915.7457733,1,0.7834,0.7885,True,91,1,363,476
1786536915.7457733,7,0.5495,0.6033,True,327,44,542,470
1786536915.8689868,1,0.752,0.7776,True,65,0,331,476
1786536915.8689868,7,0.5722,0.5939,True,261,40,623,475
1786536916.0335095,1,0.6776,0.7476,True,21,0,392,476
1786536916.0335095,7,0.6653,0.6154,True,310,42,637,478
