frame_idx,track_id,similarity_score,is_target,bbox_x1,bbox_y1,bbox_x2,bbox_y2
59,1,0.9198,True,115,413,245,785
59,2,0.7597,True,235,413,366,787
59,3,0.6828,False,1472,331,1676,863
59,5,0.6962,False,374,393,505,776
59,7,0.5431,False,905,357,1072,878
59,8,0.5311,False,719,421,852,792
59,10,0.5686,False,1226,419,1379,795
59,35,0.6117,False,595,390,726,798
59,45,0.5179,False,1632,285,1804,890
59,49,0.5214,False,514,435,605,730
59,32,0.5325,False,1072,436,1164,729
59,59,0.509,False,1714,109,1920,1079
59,63,0.5385,False,863,445,934,713
59,64,0.5108,False,1447,433,1535,679
60,1,0.921,True,112,414,242,783
60,2,0.7495,True,236,413,365,786
60,3,0.7032,True,1469,329,1673,867
60,5,0.708,True,373,395,505,776
60,7,0.5637,False,909,358,1073,875
60,8,0.5344,False,719,421,853,793
60,10,0.5832,False,1221,419,1375,794
60,35,0.6219,False,596,388,727,798
60,45,0.4891,False,1622,285,1794,883
60,49,0.5309,False,514,433,605,730
60,32,0.5708,False,1076,438,1170,738
60,59,0.5088,False,1699,27,1920,1080
60,63,0.5634,False,867,446,937,713
60,64,0.5892,False,1436,430,1547,746
60,4,0.5979,False,1429,432,1558,783
61,1,0.9077,True,110,414,241,782
61,2,0.7326,True,237,411,366,784
61,3,0.6983,False,1465,328,1663,849
61,5,0.7155,True,373,399,505,775
61,7,0.57,False,916,359,1078,873
61,8,0.5475,False,719,420,852,793
61,10,0.59,False,1217,418,1371,793
61,35,0.6219,False,599,385,732,798
61,45,0.5316,False,1593,291,1764,879
61,49,0.5086,False,514,435,605,730
61,32,0.5947,False,1078,438,1173,742
61,59,0.5033,False,1686,0,1920,1080
61,63,0.5593,False,867,439,940,713
61,64,0.623,False,1432,428,1551,772
61,4,0.6137,False,1425,431,1555,794
62,1,0.8981,True,109,413,240,780
62,2,0.753,True,237,409,365,781
62,3,0.7113,True,1450,328,1647,842
62,5,0.7132,True,373,402,506,776
62,7,0.5799,False,923,358,1085,869
62,8,0.539,False,721,418,854,793
62,10,0.5741,False,1215,418,1370,792
62,35,0.611,False,602,383,736,798
62,45,0.5331,False,1582,295,1748,871
62,49,0.5164,False,515,438,605,729
62,32,0.5532,False,1072,438,1169,743
62,59,0.465,False,1676,0,1920,1080
62,63,0.5632,False,867,438,942,714
62,64,0.6401,False,1426,419,1560,805
62,4,0.6378,False,1426,426,1555,804
63,1,0.8784,True,108,412,239,777
63,2,0.7404,True,237,409,364,779
63,3,0.6987,False,1445,341,1635,836
63,5,0.7175,True,372,405,507,776
63,7,0.5932,False,924,359,1082,862
63,8,0.5307,False,723,417,856,794
63,10,0.5828,False,1215,419,1368,792
63,35,0.5991,False,604,381,739,798
63,45,0.669,False,1533,305,1702,871
63,49,0.5044,False,519,444,607,730
63,32,0.5541,False,1070,440,1169,745
63,59,0.4476,False,1662,0,1920,1080
63,63,0.5407,False,870,447,942,714
63,64,0.6294,False,1424,407,1565,815
63,4,0.6056,False,1434,411,1564,804
63,24,0.5382,False,1564,311,1720,882
64,1,0.8844,True,107,411,238,774
64,2,0.7547,True,237,408,364,779
64,3,0.687,False,1440,336,1633,831
64,5,0.7024,True,372,408,507,777
64,7,0.5862,False,932,357,1089,854
64,8,0.521,False,726,416,859,794
64,10,0.5978,False,1214,419,1367,792
64,35,0.6037,False,604,379,741,801
64,45,0.67,False,1504,315,1672,870
64,49,0.5019,False,521,447,609,730
64,32,0.5639,False,1075,440,1175,745
64,59,0.4243,False,1652,0,1920,1080
64,63,0.5397,False,872,466,941,716
64,64,0.6229,False,1417,401,1565,828
64,24,0.6264,False,1549,317,1695,872
65,1,0.8806,True,108,410,239,772
65,2,0.7738,True,237,408,363,777
65,3,0.6857,False,1429,334,1630,847
65,5,0.7061,True,370,409,507,777
65,7,0.5563,False,941,362,1096,851
65,8,0.5293,False,730,416,861,794
65,10,0.6041,False,1213,418,1364,787
65,35,0.6146,False,604,379,742,804
65,45,0.6795,False,1482,328,1647,872
65,49,0.5145,False,520,452,607,731
65,32,0.5464,False,1082,444,1180,744
65,59,0.4185,False,1639,0,1920,1080
65,63,0.5377,False,875,477,942,715
65,24,0.6187,False,1524,319,1676,864
65,71,0.4742,False,1349,434,1412,648
65,4,0.6466,False,1423,394,1564,815
66,1,0.8697,True,110,410,241,771
66,2,0.7859,True,237,408,362,776
66,5,0.7136,True,371,409,508,777
66,7,0.546,False,942,360,1096,845
66,8,0.5411,False,732,415,863,794
66,10,0.6101,False,1212,417,1361,783
66,35,0.6133,False,605,379,743,804
66,45,0.6663,False,1468,363,1621,867
66,49,0.5003,False,522,452,610,731
66,32,0.5284,False,1080,438,1182,745
66,59,0.4102,False,1620,0,1907,1078
66,63,0.5261,False,877,489,943,716
66,71,0.465,False,1349,432,1412,649
66,4,0.6614,False,1423,391,1567,820
67,1,0.8769,True,110,410,242,771
67,2,0.7722,True,236,409,361,776
67,5,0.7159,True,370,409,508,777
67,7,0.5794,False,939,359,1091,843
67,8,0.5421,False,732,415,864,795
67,10,0.6005,False,1213,418,1358,779
67,35,0.6162,False,607,380,746,805
67,45,0.6702,False,1465,446,1590,869
67,49,0.4928,False,534,448,625,733
67,32,0.5478,False,1085,443,1185,745
67,59,0.393,False,1600,0,1893,1075
67,63,0.4964,False,880,486,947,714
67,71,0.4615,False,1343,430,1408,649
67,4,0.6552,False,1419,391,1566,830
68,1,0.8745,True,109,408,242,773
68,2,0.7877,True,236,410,361,776
68,5,0.7141,True,371,409,508,776
68,7,0.5485,False,939,365,1088,845
68,8,0.544,False,733,415,865,796
68,10,0.6035,False,1212,418,1355,778
68,35,0.6007,False,607,381,747,808
68,49,0.5121,False,539,449,632,733
68,32,0.5308,False,1087,443,1189,743
68,59,0.3964,False,1568,0,1871,1075
68,63,0.5157,False,881,489,949,716
68,71,0.4415,False,1341,429,1405,648
68,4,0.6266,False,1407,391,1552,826
68,74,0.5241,False,1117,448,1197,739
69,1,0.8921,True,109,408,240,773
69,2,0.7876,True,236,412,360,775
69,5,0.7029,True,371,409,508,776
69,7,0.5567,False,942,369,1089,848
69,8,0.5479,False,733,415,865,797
69,10,0.5964,False,1212,418,1353,779
69,35,0.6079,False,607,381,748,810
69,49,0.5136,False,544,452,637,734
69,32,0.5208,False,1087,440,1192,743
69,59,0.3824,False,1532,0,1849,1075
69,63,0.5201,False,880,483,951,716
69,71,0.4389,False,1339,431,1401,646
69,4,0.6099,False,1395,391,1522,784
69,74,0.5315,False,1120,442,1202,738
69,77,0.6484,False,508,479,557,670
70,1,0.8806,True,108,408,238,772
70,2,0.7848,True,236,414,360,775
70,5,0.7057,True,371,409,507,775
70,7,0.5348,False,946,372,1092,846
70,8,0.5482,False,733,415,866,799
70,10,0.5986,False,1211,419,1349,778
70,35,0.6048,False,607,381,751,816
70,49,0.4974,False,545,450,639,732
70,32,0.5199,False,1084,436,1192,745
70,59,0.4001,False,1492,0,1829,1074
70,63,0.5291,False,878,473,953,716
70,71,0.4502,False,1336,432,1400,650
70,74,0.5264,False,1120,438,1204,741
70,77,0.637,False,508,481,557,668
71,1,0.9082,True,106,411,234,772
71,2,0.7862,True,235,416,359,776
71,5,0.7178,True,369,408,504,772
71,7,0.5358,False,949,373,1094,846
71,8,0.5586,False,735,414,868,800
71,10,0.5764,False,1209,417,1345,778
71,35,0.6096,False,608,381,753,820
71,49,0.5115,False,544,448,638,731
71,32,0.5082,False,1093,434,1202,744
71,59,0.4263,False,1452,0,1811,1074
71,63,0.5193,False,876,460,955,717
71,71,0.4682,False,1338,433,1396,632
71,74,0.5461,False,1127,435,1212,737
71,77,0.6421,False,510,482,557,659
72,1,0.9222,True,106,415,232,771
72,2,0.7869,True,234,418,357,774
72,5,0.7007,True,369,408,502,770
72,7,0.5511,False,953,375,1096,847
72,8,0.5469,False,737,415,869,800
72,10,0.5604,False,1204,419,1337,778
72,35,0.6103,False,608,380,754,821
72,49,0.531,False,544,442,638,730
72,32,0.5023,False,1102,435,1213,743
72,59,0.4431,False,1413,0,1798,1073
72,63,0.5336,False,877,463,954,717
72,77,0.6621,False,510,482,557,656
73,1,0.9231,True,107,418,231,770
73,2,0.7919,True,233,420,356,774
73,5,0.6943,False,368,408,500,768
73,7,0.5505,False,957,378,1099,844
73,8,0.545,False,738,414,870,801
73,10,0.5795,False,1194,419,1324,774
73,35,0.6182,False,608,378,755,820
73,49,0.5136,False,542,447,633,728
73,32,0.5146,False,1107,435,1219,746
73,59,0.4439,False,1379,0,1790,1072
73,63,0.5407,False,877,466,954,717
73,77,0.6552,False,510,482,556,655
74,1,0.915,True,108,421,230,771
74,2,0.7938,True,232,421,355,775
74,5,0.6837,False,368,408,498,766
74,7,0.5326,False,962,379,1105,842
74,8,0.5346,False,741,413,873,802
74,10,0.5756,False,1184,417,1313,773
74,35,0.6137,False,609,376,756,820
74,49,0.4736,False,544,449,631,726
74,32,0.5502,False,1110,438,1223,746
74,59,0.4426,False,1339,0,1779,1071
74,63,0.5405,False,877,470,954,718
74,77,0.6672,False,509,482,556,652
74,80,0.5073,False,1772,641,1909,1073
75,1,0.9128,True,109,421,231,771
75,2,0.7948,True,230,422,353,773
75,5,0.6796,False,367,407,497,765
75,7,0.5007,False,965,380,1110,841
75,8,0.5334,False,744,413,877,804
75,10,0.5663,False,1169,428,1291,769
75,35,0.5966,False,609,374,757,820
75,49,0.5059,False,550,450,637,726
75,32,0.5337,False,1112,437,1225,746
75,59,0.4411,False,1311,0,1779,1071
75,63,0.5539,False,877,474,953,718
75,77,0.6664,False,509,482,555,649
75,80,0.4872,False,1762,638,1901,1074
76,1,0.8992,True,111,422,231,772
76,2,0.797,True,228,421,353,773
76,5,0.6866,False,367,407,495,764
76,7,0.523,False,958,377,1101,839
76,8,0.5445,False,747,414,879,806
76,10,0.5352,False,1157,435,1272,762
76,35,0.5838,False,610,373,757,821
76,49,0.527,False,551,454,630,712
76,32,0.4648,False,1106,438,1216,745
76,59,0.4212,False,1281,0,1772,1071
76,63,0.5371,False,876,476,952,719
76,77,0.6618,False,507,483,554,648
77,1,0.9095,True,113,420,233,772
77,2,0.8042,True,227,421,352,773
77,5,0.7005,True,366,408,493,763
77,7,0.5233,False,965,377,1108,837
77,8,0.5367,False,750,412,882,806
77,10,0.573,False,1173,480,1281,770
77,35,0.5972,False,611,372,758,822
77,49,0.5199,False,555,450,638,722
77,32,0.4754,False,1103,439,1211,744
77,59,0.4131,False,1244,0,1757,1072
77,63,0.5597,False,874,473,952,720
77,77,0.664,False,505,484,553,650
78,1,0.9029,True,114,419,234,773
78,2,0.7898,True,224,419,349,771
78,5,0.703,True,365,408,491,762
78,7,0.5203,False,966,377,1109,831
78,8,0.5403,False,754,409,888,806
78,10,0.5611,False,1171,475,1281,772
78,35,0.6037,False,609,371,758,822
78,49,0.5627,False,562,454,644,728
78,32,0.4895,False,1100,406,1217,746
78,59,0.4156,False,1212,0,1745,1071
78,63,0.5542,False,873,473,953,721
78,77,0.6612,False,504,484,552,651
79,1,0.9114,True,115,420,234,771
79,2,0.8101,True,220,418,347,770
79,5,0.7219,True,363,410,487,760
79,7,0.5384,False,967,377,1107,825
79,8,0.5519,False,757,406,892,807
79,10,0.5329,False,1173,498,1275,768
79,35,0.6057,False,611,369,759,821
79,49,0.586,False,567,461,648,732
79,59,0.4075,False,1183,1,1733,1072
79,63,0.5692,False,883,472,962,718
79,77,0.6523,False,503,483,552,651
80,1,0.9111,True,117,420,235,769
80,2,0.782,True,217,415,343,765
80,5,0.7233,True,361,411,484,760
80,7,0.5688,False,969,375,1108,820
80,8,0.5547,False,759,404,895,804
80,10,0.558,False,1170,504,1270,767
80,35,0.5918,False,614,368,763,820
80,49,0.5782,False,572,464,651,733
80,59,0.4158,False,1148,1,1712,1074
80,63,0.5773,False,885,475,965,720
80,77,0.656,False,502,484,551,651
80,87,0.6328,False,1832,319,1907,884
81,1,0.9023,True,119,420,236,767
81,2,0.7832,True,216,415,343,762
81,5,0.7216,True,360,413,482,759
81,7,0.568,False,969,377,1108,818
81,8,0.5521,False,762,401,899,803
81,10,0.5627,False,1162,523,1249,762
81,35,0.5914,False,612,367,763,822
81,49,0.5668,False,574,467,652,733
81,59,0.4228,False,1124,2,1700,1072
81,63,0.5798,False,887,474,967,721
81,77,0.6632,False,500,484,550,650
81,87,0.6252,False,1822,324,1896,881
82,1,0.8984,True,120,418,237,764
82,2,0.7861,True,216,414,342,761
82,5,0.7213,True,361,415,482,759
82,7,0.5658,False,968,379,1106,816
82,8,0.5557,False,764,399,902,804
82,35,0.6105,False,607,366,760,823
82,49,0.5337,False,576,472,651,735
82,59,0.4086,False,1101,2,1686,1071
82,63,0.5807,False,887,473,967,721
82,77,0.6695,False,500,485,550,650
82,87,0.6246,False,1816,314,1893,881
83,1,0.8788,True,122,417,238,761
83,2,0.7719,True,215,415,342,761
83,5,0.7276,True,361,417,480,759
83,7,0.5795,False,970,381,1107,816
83,8,0.5393,False,766,397,905,805
83,35,0.6116,False,611,364,766,826
83,49,0.5466,False,581,480,655,738
83,59,0.4115,False,1083,2,1673,1070
83,63,0.5625,False,888,478,966,721
83,77,0.6811,False,498,486,550,651
83,87,0.6006,False,1813,316,1892,882
83,93,0.4404,False,1111,545,1195,746
84,1,0.8776,True,123,417,239,759
84,2,0.7766,True,217,414,344,759
84,5,0.7185,True,360,419,478,758
84,7,0.5568,False,970,381,1106,816
84,8,0.5432,False,767,398,906,809
84,35,0.6141,False,612,364,769,827
84,59,0.424,False,1061,2,1656,1069
84,63,0.5716,False,887,481,965,721
84,77,0.6682,False,497,487,549,652
84,87,0.5858,False,1811,325,1892,882
84,93,0.4541,False,1113,545,1201,756
85,1,0.894,True,123,418,238,759
85,2,0.7803,True,220,416,344,757
85,5,0.7075,True,359,420,476,758
85,7,0.5355,False,975,382,1110,815
85,8,0.5419,False,768,398,909,812
85,35,0.6038,False,613,363,771,828
85,59,0.426,False,1045,3,1642,1069
85,63,0.5831,False,890,480,966,719
85,77,0.6582,False,496,487,549,651
85,87,0.5824,False,1809,327,1892,882
85,93,0.5058,False,1128,548,1217,764
85,96,0.598,False,1630,352,1748,827
85,97,0.4287,False,1133,559,1184,750
86,1,0.8862,True,124,418,239,758
86,2,0.7709,True,224,418,346,756
86,5,0.6934,False,358,420,473,758
86,7,0.5405,False,980,388,1114,814
86,8,0.5539,False,769,399,911,816
86,35,0.6085,False,609,365,768,828
86,59,0.4286,False,1032,4,1628,1070
86,63,0.5654,False,890,478,966,719
86,77,0.625,False,494,488,548,653
86,87,0.5733,False,1806,325,1892,880
86,93,0.5067,False,1139,550,1228,766
86,96,0.6362,False,1622,356,1741,832
86,97,0.4363,False,1130,559,1184,757
87,1,0.8917,True,125,419,239,757
87,2,0.7836,True,227,421,347,755
87,5,0.6899,False,355,418,471,758
87,7,0.5276,False,982,381,1118,814
87,8,0.563,False,770,408,911,818
87,35,0.6068,False,615,367,773,830
87,59,0.4219,False,1021,2,1614,1069
87,63,0.5621,False,892,478,967,716
87,77,0.6437,False,493,488,548,654
87,87,0.569,False,1802,323,1892,879
87,96,0.6565,False,1611,357,1732,836
88,1,0.8848,True,126,420,240,757
88,2,0.7708,True,228,425,346,756
88,5,0.704,True,353,417,468,757
88,7,0.5569,False,986,380,1121,812
88,8,0.5658,False,770,407,913,821
88,35,0.6146,False,614,370,771,829
88,59,0.4151,False,1012,7,1597,1070
88,63,0.5691,False,893,476,967,710
88,77,0.647,False,491,487,547,652
88,87,0.5734,False,1795,321,1891,883
88,96,0.6913,False,1602,360,1725,839
89,1,0.8978,True,128,419,242,754
89,2,0.7741,True,229,428,344,755
89,5,0.7103,True,351,416,466,756
89,7,0.5804,False,986,377,1122,811
89,8,0.5545,False,770,403,915,824
89,35,0.6119,False,618,372,775,831
89,59,0.4181,False,1014,13,1588,1072
89,63,0.5507,False,894,474,968,711
89,77,0.6757,False,487,486,543,652
89,87,0.5763,False,1785,319,1886,885
89,96,0.7265,True,1599,359,1724,834
90,1,0.8887,True,128,420,242,755
90,2,0.7845,True,229,431,343,756
90,5,0.712,True,348,416,463,755
90,7,0.5878,False,986,383,1120,810
90,8,0.5534,False,770,401,916,826
90,35,0.6183,False,622,370,780,835
90,59,0.418,False,1017,18,1579,1073
90,63,0.534,False,892,473,968,717
90,77,0.6154,False,483,486,538,650
90,87,0.5853,False,1776,315,1883,883
90,96,0.7402,True,1597,359,1724,831
91,1,0.8766,True,128,421,243,754
91,2,0.7973,True,230,432,343,756
91,5,0.7254,True,347,415,462,755
91,7,0.56,False,984,380,1118,809
91,8,0.5503,False,771,400,918,828
91,35,0.6196,False,625,368,784,838
91,59,0.4191,False,1017,26,1563,1072
91,63,0.5489,False,888,470,966,723
91,77,0.6307,False,481,487,536,649
91,87,0.5882,False,1769,312,1883,882
91,96,0.7476,True,1594,360,1725,832
91,101,0.5237,False,526,510,571,647
92,1,0.8823,True,129,422,244,754
92,2,0.7691,True,231,433,343,757
92,5,0.7192,True,346,415,462,754
92,7,0.5766,False,986,379,1118,809
92,8,0.5499,False,772,399,920,830
92,35,0.6195,False,627,365,787,839
92,59,0.4082,False,1022,39,1549,1073
92,63,0.5526,False,887,464,966,724
92,77,0.632,False,478,487,533,650
92,87,0.606,False,1751,312,1869,881
92,96,0.7439,True,1590,361,1723,833
92,101,0.5365,False,523,509,568,648
93,1,0.8805,True,129,422,244,753
93,2,0.7704,True,232,433,343,756
93,5,0.7298,True,346,415,462,754
93,7,0.5354,False,988,377,1121,807
93,8,0.555,False,775,399,922,830
93,35,0.6066,False,629,361,790,840
93,59,0.4038,False,1026,51,1534,1074
93,63,0.5554,False,890,468,969,727
93,77,0.6036,False,477,485,532,650
93,87,0.6505,False,1747,311,1872,881
93,96,0.7363,True,1587,359,1721,825
93,101,0.5532,False,526,512,570,646
94,1,0.8512,True,128,422,244,753
94,2,0.7941,True,233,432,342,754
94,5,0.7451,True,346,415,463,752
94,7,0.5385,False,986,376,1116,802
94,8,0.5455,False,777,397,924,830
94,35,0.6112,False,632,358,794,840
94,59,0.3996,False,1018,60,1511,1075
94,63,0.5493,False,891,469,970,729
94,77,0.5935,False,476,485,531,649
94,87,0.6527,False,1740,312,1874,880
94,96,0.7259,True,1582,360,1718,823
94,101,0.5333,False,526,511,570,644
94,105,0.4985,False,1443,376,1522,779
95,1,0.8734,True,127,423,244,754
95,2,0.8155,True,233,432,342,753
95,5,0.7403,True,346,415,463,752
95,7,0.55,False,985,380,1111,800
95,8,0.5595,False,783,395,930,829
95,35,0.6104,False,635,359,797,842
95,59,0.4088,False,995,67,1477,1074
95,63,0.5516,False,892,470,971,731
95,77,0.595,False,477,484,531,648
95,87,0.6542,False,1715,315,1857,877
95,96,0.7071,True,1576,360,1714,823
95,101,0.5441,False,526,511,570,644
95,105,0.4995,False,1436,388,1514,781
96,1,0.8528,True,125,423,241,753
96,2,0.7983,True,234,431,342,753
96,5,0.7443,True,346,416,464,751
96,7,0.5564,False,988,395,1104,796
96,8,0.5474,False,790,394,936,828
96,35,0.6184,False,638,352,801,842
96,59,0.4009,False,976,82,1447,1074
96,63,0.5561,False,897,474,974,732
96,77,0.6177,False,474,482,530,649
96,87,0.6456,False,1697,323,1848,877
96,96,0.7027,True,1572,358,1711,823
96,101,0.5717,False,526,510,570,643
96,105,0.4887,False,1438,382,1518,783
97,1,0.8483,True,125,424,240,752
97,2,0.8078,True,235,430,344,752
97,5,0.7398,True,347,416,465,750
97,8,0.5538,False,795,401,938,827
97,35,0.6153,False,642,350,805,844
97,59,0.4097,False,955,94,1421,1074
97,63,0.5373,False,901,478,977,733
97,77,0.6066,False,473,480,530,648
97,87,0.6636,False,1668,327,1827,877
97,96,0.6564,False,1565,358,1708,835
97,101,0.5752,False,525,509,569,642
97,105,0.4886,False,1446,405,1521,781
97,108,0.5214,False,1456,427,1547,783
97,4,0.4376,False,1336,350,1472,806
98,1,0.8596,True,124,424,238,751
98,2,0.8191,True,236,429,345,751
98,5,0.756,True,348,418,467,750
98,8,0.5542,False,798,395,943,826
98,35,0.6175,False,647,348,810,846
98,59,0.4063,False,944,103,1406,1075
98,63,0.5572,False,904,484,978,733
98,77,0.5958,False,473,482,530,647
98,87,0.6566,False,1649,332,1817,877
98,96,0.6812,False,1572,355,1719,838
98,101,0.519,False,527,509,571,642
98,105,0.4496,False,1451,426,1524,780
98,108,0.498,False,1459,429,1550,786
98,4,0.4072,False,1330,350,1462,816
99,1,0.8706,True,123,424,237,748
99,2,0.8203,True,238,430,345,749
99,5,0.7462,True,350,420,469,750
99,8,0.5617,False,799,393,945,827
99,35,0.6293,False,653,350,815,847
99,59,0.4056,False,947,113,1401,1075
99,63,0.5608,False,906,476,980,730
99,77,0.5998,False,473,485,528,645
99,87,0.6609,False,1638,335,1814,878
99,96,0.6777,False,1570,356,1719,841
99,101,0.4612,False,533,509,577,642
99,105,0.4712,False,1445,428,1518,779
99,108,0.4839,False,1457,430,1546,782
99,4,0.4283,False,1319,352,1453,828
99,49,0.5841,False,613,425,702,747
100,1,0.879,True,123,423,235,746
100,2,0.8257,True,238,430,346,749
100,5,0.7443,True,351,421,470,750
100,8,0.5567,False,803,392,948,828
100,35,0.6191,False,657,349,819,847
100,59,0.4149,False,944,117,1392,1074
100,63,0.6225,False,898,428,982,731
100,77,0.6488,False,471,486,527,646
100,87,0.6721,False,1635,339,1816,877
100,96,0.6859,False,1571,355,1723,848
100,101,0.486,False,535,508,579,643
100,108,0.4724,False,1444,430,1534,780
100,4,0.4222,False,1309,352,1444,827
100,118,0.673,False,1858,454,1916,778
100,49,0.5289,False,604,421,693,739
101,1,0.871,True,120,423,233,745
101,2,0.8096,True,238,430,345,748
101,5,0.7543,True,351,424,471,751
101,8,0.5452,False,807,392,952,830
101,35,0.6324,False,661,347,825,852
101,59,0.4325,False,932,117,1375,1074
101,77,0.6275,False,469,486,525,648
101,87,0.6726,False,1622,342,1810,873
101,96,0.6665,False,1571,351,1728,851
101,101,0.4643,False,536,507,580,642
101,108,0.5023,False,1423,430,1514,776
101,4,0.4372,False,1298,355,1432,813
101,118,0.6758,False,1860,468,1916,780
101,49,0.508,False,601,418,692,744
101,105,0.5082,False,1450,432,1523,777
102,1,0.878,True,119,422,232,745
102,2,0.8133,True,238,431,345,747
102,5,0.7589,True,351,425,472,750
102,8,0.5496,False,808,390,953,831
102,35,0.6296,False,665,351,828,852
102,59,0.4521,False,911,117,1351,1075
102,77,0.6436,False,468,488,524,650
102,87,0.686,False,1615,344,1809,870
102,96,0.6773,False,1572,350,1731,851
102,101,0.4632,False,537,510,582,643
102,108,0.5472,False,1411,430,1505,777
102,4,0.4583,False,1288,355,1420,793
102,118,0.6778,False,1858,464,1916,780
102,49,0.5142,False,602,418,693,744
102,105,0.5594,False,1452,431,1521,748
103,1,0.8918,True,117,422,231,744
103,2,0.7896,True,238,432,344,747
103,5,0.7441,True,352,426,472,750
103,8,0.5328,False,806,389,950,833
103,35,0.6196,False,668,352,832,851
103,59,0.4617,False,890,117,1327,1076
103,77,0.6334,False,468,489,524,650
103,87,0.6878,False,1604,342,1807,869
103,96,0.6694,False,1569,346,1730,852
103,101,0.4744,False,538,510,582,644
103,4,0.4771,False,1278,354,1413,789
103,118,0.6455,False,1857,461,1916,782
103,49,0.5189,False,602,422,690,739
103,105,0.5278,False,1452,431,1526,766
103,126,0.5377,False,1448,438,1541,636
104,1,0.8992,True,117,422,231,744
104,2,0.7758,True,237,431,344,746
104,5,0.7427,True,352,429,472,749
104,8,0.534,False,805,387,950,834
104,35,0.6214,False,672,350,836,849
104,59,0.4618,False,862,115,1297,1076
104,77,0.6378,False,468,488,525,650
104,87,0.6868,False,1595,343,1803,866
104,96,0.6507,False,1561,341,1723,855
104,101,0.4818,False,538,510,583,645
104,4,0.4226,False,1267,354,1408,800
104,118,0.5947,False,1856,452,1917,782
104,49,0.5218,False,603,428,690,744
104,105,0.5485,False,1456,430,1531,760
104,126,0.5411,False,1450,433,1545,635
105,1,0.8809,True,118,422,232,744
105,2,0.786,True,236,431,343,746
105,5,0.7312,True,352,429,472,748
105,8,0.4826,False,797,431,923,829
105,35,0.6283,False,673,351,837,848
105,59,0.4429,False,826,117,1258,1075
105,77,0.6308,False,468,488,525,651
105,87,0.6862,False,1587,342,1799,863
105,101,0.5152,False,542,512,585,644
105,4,0.4214,False,1255,353,1400,804
105,118,0.568,False,1854,439,1917,782
105,49,0.5173,False,606,430,695,751
105,126,0.5387,False,1451,436,1545,635
106,1,0.8648,True,119,422,232,743
106,2,0.8072,True,234,432,341,746
106,5,0.7308,True,352,430,472,748
106,8,0.4913,False,785,424,909,828
106,35,0.6197,False,670,351,835,855
106,59,0.4517,False,800,126,1229,1075
106,77,0.5839,False,468,489,525,650
106,87,0.6641,False,1581,341,1794,860
106,101,0.5178,False,543,516,585,645
106,4,0.4061,False,1246,351,1394,808
106,118,0.6076,False,1851,427,1916,781
106,49,0.532,False,608,427,699,755
106,126,0.5283,False,1452,437,1545,635
107,1,0.8662,True,120,424,232,742
107,2,0.786,True,233,434,341,747
107,5,0.729,True,353,431,472,746
107,35,0.607,False,669,351,831,856
107,59,0.4533,False,773,127,1202,1075
107,77,0.5824,False,468,495,522,650
107,87,0.6532,False,1576,341,1787,854
107,101,0.526,False,543,516,585,646
107,4,0.4125,False,1237,345,1388,809
107,118,0.6068,False,1847,413,1916,782
107,49,0.5236,False,609,435,695,745
107,126,0.5331,False,1451,437,1544,635
108,1,0.8694,True,122,424,233,743
108,2,0.7758,True,233,435,341,746
108,5,0.7331,True,352,429,472,744
108,35,0.5876,False,670,347,833,862
108,59,0.4389,False,754,128,1184,1074
108,77,0.5771,False,467,496,522,650
108,87,0.6348,False,1570,359,1773,851
108,101,0.5076,False,544,518,585,646
108,4,0.4365,False,1231,345,1385,812
108,118,0.5891,False,1845,402,1916,785
108,49,0.4975,False,611,430,697,744
108,126,0.5328,False,1451,437,1544,635
108,32,0.5244,False,1165,410,1284,789
109,1,0.8845,True,123,424,233,744
109,2,0.7899,True,233,437,340,748
109,5,0.7268,True,352,428,471,742
109,35,0.5694,False,678,347,838,863
109,59,0.4328,False,737,133,1167,1074
109,77,0.5638,False,466,495,521,649
109,87,0.6424,False,1559,345,1763,847
109,101,0.5281,False,544,519,585,647
109,4,0.4405,False,1225,345,1379,809
109,118,0.5938,False,1842,395,1917,798
109,49,0.5136,False,614,434,699,737
109,126,0.5293,False,1451,437,1543,635
109,32,0.5167,False,1166,410,1282,790
110,1,0.8881,True,123,425,233,745
110,2,0.7685,True,231,437,338,748
110,5,0.7159,True,352,426,471,741
110,35,0.551,False,685,344,843,866
110,59,0.4421,False,718,137,1149,1074
110,77,0.5666,False,463,492,518,648
110,87,0.6611,False,1554,355,1753,845
110,101,0.5279,False,545,516,587,647
110,4,0.4611,False,1220,347,1375,807
110,118,0.6062,False,1840,391,1917,802
110,49,0.5052,False,621,435,704,729
110,126,0.5276,False,1451,438,1542,635
110,32,0.5617,False,1162,410,1277,788
111,1,0.8771,True,124,423,234,746
111,2,0.7753,True,230,437,337,747
111,5,0.7061,True,351,425,470,739
111,35,0.551,False,688,340,847,869
111,59,0.4476,False,702,144,1134,1073
111,77,0.5656,False,462,487,517,647
111,87,0.6424,False,1549,350,1748,843
111,101,0.5178,False,546,515,589,647
111,4,0.462,False,1217,350,1371,806
111,118,0.6235,False,1838,390,1916,803
111,49,0.5092,False,620,436,704,732
111,126,0.5226,False,1452,438,1543,634
111,32,0.595,False,1153,412,1267,784
112,1,0.8748,True,126,424,235,745
112,2,0.7799,True,229,436,335,746
112,5,0.6936,False,350,423,468,738
112,35,0.5006,False,690,327,851,870
112,59,0.4429,False,697,150,1129,1075
112,77,0.5779,False,461,484,517,647
112,87,0.6395,False,1545,346,1745,843
